sample_id,timestamp,orp_mV,ec_uScm,tds_mgL,turbidity_NTU,temp_C,pH,do_mgL,class
387,2026-01-02 08:10:00,232.87,340.89,218.28,5.48,28.2,8.02,7.7,Normal
1025,2026-01-04 13:20:00,102.02,743.34,437.64,28.65,31.32,8.88,9.29,Caution
1385,2026-01-05 19:20:00,24.95,1394.44,893.28,119.27,22.42,9.07,10.16,Warning
895,2026-01-04 02:30:00,70.69,573.29,264.0,45.11,30.64,8.79,4.99,Caution
829,2026-01-03 21:00:00,445.88,652.3,379.83,36.26,30.58,6.43,9.32,Caution
2099,2026-01-08 06:50:00,715.09,2227.49,1433.06,202.69,19.48,10.33,12.86,Severe
476,2026-01-02 15:35:00,321.46,428.43,242.76,19.44,27.14,7.28,6.12,Normal
1677,2026-01-06 19:40:00,644.08,17.4,9.12,126.7,33.96,5.72,10.85,Warning
1650,2026-01-06 17:25:00,601.26,11.19,10.08,95.8,33.44,5.93,3.92,Warning
1593,2026-01-06 12:40:00,-11.83,10.56,7.83,139.33,33.34,5.55,3.34,Warning
653,2026-01-03 06:20:00,438.19,788.67,372.73,42.99,24.75,6.48,9.86,Caution
173,2026-01-01 14:20:00,389.68,68.18,34.25,17.94,27.67,6.57,8.97,Normal
1150,2026-01-04 23:45:00,454.94,891.36,466.03,29.07,23.17,6.38,9.02,Caution
39,2026-01-01 03:10:00,184.94,265.04,123.47,11.01,28.2,7.27,6.07,Normal
714,2026-01-03 11:25:00,477.72,934.4,506.47,32.32,30.53,8.76,4.59,Caution
91,2026-01-01 07:30:00,166.38,254.8,129.34,13.39,25.21,6.71,5.98,Normal
167,2026-01-01 13:50:00,363.91,134.42,73.68,15.26,29.83,7.57,8.85,Normal
1206,2026-01-05 04:25:00,485.91,22.83,5.66,41.68,24.34,8.91,4.16,Caution
876,2026-01-04 00:55:00,405.52,48.43,16.7,47.55,23.21,8.66,9.14,Caution
1813,2026-01-07 07:00:00,790.43,4206.36,2574.04,476.2,34.1,5.43,0.88,Severe
1908,2026-01-07 14:55:00,-192.15,9.06,6.63,155.2,16.09,9.85,14.25,Severe
2098,2026-01-08 06:45:00,793.94,2528.14,1366.15,411.73,19.88,10.3,12.83,Severe
1094,2026-01-04 19:05:00,103.41,37.84,14.81,26.02,23.22,8.78,4.89,Caution
1156,2026-01-05 00:15:00,440.07,44.54,31.12,41.94,24.14,6.16,9.51,Caution
1325,2026-01-05 14:20:00,0.33,16.2,5.82,71.5,22.77,9.08,11.75,Warning
1553,2026-01-06 09:20:00,-13.56,1927.42,967.83,130.23,22.69,5.98,10.55,Warning
1351,2026-01-05 16:30:00,640.95,1520.05,809.07,77.37,33.56,9.36,3.17,Warning
511,2026-01-02 18:30:00,223.76,346.44,179.6,14.43,28.43,7.74,8.62,Normal
500,2026-01-02 17:35:00,193.09,468.4,269.96,2.03,28.06,6.82,6.06,Normal
1546,2026-01-06 08:45:00,595.47,18.64,15.39,128.76,21.73,5.98,3.44,Warning
1983,2026-01-07 21:10:00,-168.92,6.21,3.51,356.06,34.74,4.73,12.09,Severe
339,2026-01-02 04:10:00,153.04,300.42,177.64,13.29,27.52,6.95,8.96,Normal
1872,2026-01-07 11:55:00,-114.02,3047.57,1445.96,254.28,37.33,4.95,14.9,Severe
1189,2026-01-05 03:00:00,400.1,39.59,17.3,42.93,30.85,8.98,9.8,Caution
29,2026-01-01 02:20:00,288.8,335.29,161.82,3.54,29.62,7.07,5.1,Normal
1218,2026-01-05 05:25:00,121.76,40.22,6.82,43.68,30.19,6.04,4.25,Caution
1509,2026-01-06 05:40:00,38.34,15.98,9.3,137.48,20.3,9.28,2.74,Warning
795,2026-01-03 18:10:00,434.85,33.94,18.49,49.43,30.95,8.92,4.39,Caution
946,2026-01-04 06:45:00,490.1,34.54,30.3,34.32,31.79,8.84,4.16,Caution
1680,2026-01-06 19:55:00,-49.42,16.47,1.35,78.97,22.27,5.85,11.07,Warning
170,2026-01-01 14:05:00,317.08,219.53,105.39,15.85,28.45,7.43,5.65,Normal
1602,2026-01-06 13:25:00,-38.99,10.27,5.35,60.3,32.34,5.74,2.04,Warning
1198,2026-01-05 03:45:00,457.1,758.38,367.43,35.09,31.34,6.28,9.29,Caution
1254,2026-01-05 08:25:00,463.84,31.79,7.47,27.3,31.99,6.06,4.19,Caution
1595,2026-01-06 12:50:00,-19.72,1751.54,816.07,143.78,20.21,9.09,2.65,Warning
913,2026-01-04 04:00:00,400.23,881.96,455.13,42.75,31.44,6.48,4.36,Caution
492,2026-01-02 16:55:00,202.44,91.01,48.3,22.02,25.89,7.72,8.53,Normal
954,2026-01-04 07:25:00,402.21,716.96,324.94,42.0,30.64,8.88,4.41,Caution
1098,2026-01-04 19:25:00,497.65,20.46,24.87,25.25,23.92,6.22,4.45,Caution
1033,2026-01-04 14:00:00,485.6,29.41,10.48,48.15,31.24,8.96,9.05,Caution
588,2026-01-03 00:55:00,236.19,315.67,154.95,13.16,27.83,8.3,5.78,Normal
751,2026-01-03 14:30:00,469.31,30.48,9.5,42.74,23.32,8.76,4.09,Caution
658,2026-01-03 06:45:00,492.12,718.88,412.48,33.6,23.29,8.93,4.15,Caution
235,2026-01-01 19:30:00,337.29,200.1,99.53,8.94,28.18,7.51,6.63,Normal
733,2026-01-03 13:00:00,88.67,931.58,419.11,25.01,24.9,8.63,9.76,Caution
2147,2026-01-08 10:50:00,847.51,2694.87,1658.17,280.09,35.45,9.76,15.11,Severe
1858,2026-01-07 10:45:00,839.14,9.24,7.52,397.79,16.97,5.01,15.61,Severe
1157,2026-01-05 00:20:00,96.93,40.52,25.21,40.22,24.55,6.04,9.51,Caution
1893,2026-01-07 13:40:00,-180.23,3.34,5.01,363.77,35.33,4.78,1.67,Severe
1627,2026-01-06 15:30:00,643.04,10.96,4.46,144.61,33.6,9.22,2.57,Warning
1997,2026-01-07 22:20:00,772.96,8.2,10.85,435.04,37.25,5.37,15.81,Severe
935,2026-01-04 05:50:00,66.77,22.19,8.64,34.78,24.99,8.98,4.94,Caution
1210,2026-01-05 04:45:00,52.57,571.02,263.32,42.07,23.65,8.74,4.29,Caution
1066,2026-01-04 16:45:00,124.32,892.36,414.37,42.52,30.34,6.3,9.73,Caution
109,2026-01-01 09:00:00,155.79,490.65,290.46,10.05,26.02,6.7,7.97,Normal
1778,2026-01-07 04:05:00,46.39,17.81,17.02,84.78,33.65,5.89,2.84,Warning
569,2026-01-02 23:20:00,190.1,347.26,154.56,19.12,26.37,6.99,8.25,Normal
1168,2026-01-05 01:15:00,134.71,882.14,413.02,35.19,30.94,8.89,4.6,Caution
1175,2026-01-05 01:50:00,92.29,574.76,348.94,33.38,24.59,8.9,4.3,Caution
1508,2026-01-06 05:35:00,564.21,1450.64,865.21,68.01,33.38,9.2,10.35,Warning
1493,2026-01-06 04:20:00,-22.68,1281.56,723.77,90.01,22.58,5.53,11.37,Warning
891,2026-01-04 02:10:00,72.3,48.95,31.59,42.33,24.53,8.85,4.5,Caution
948,2026-01-04 06:55:00,60.83,656.32,330.06,29.3,23.85,6.42,4.5,Caution
1049,2026-01-04 15:20:00,471.09,36.28,7.07,38.16,24.9,8.78,9.3,Caution
1541,2026-01-06 08:20:00,614.24,1712.51,865.92,96.76,33.5,9.49,10.37,Warning
1563,2026-01-06 10:10:00,531.93,1474.75,895.93,73.78,33.71,9.14,11.23,Warning
1874,2026-01-07 12:05:00,-178.68,9.69,8.7,228.86,17.81,5.48,12.03,Severe
885,2026-01-04 01:40:00,419.61,528.39,331.74,34.98,24.66,8.77,9.44,Caution
1903,2026-01-07 14:30:00,878.48,2.49,0.0,598.68,37.43,5.09,12.78,Severe
2115,2026-01-08 08:10:00,891.14,3141.79,1518.38,464.22,19.61,4.74,15.96,Severe
1750,2026-01-07 01:45:00,-49.44,1552.34,697.25,121.25,34.0,9.33,3.37,Warning
851,2026-01-03 22:50:00,427.61,34.37,24.65,44.25,30.77,8.74,9.14,Caution
1408,2026-01-05 21:15:00,8.24,13.55,4.3,113.7,33.34,9.26,11.31,Warning
735,2026-01-03 13:10:00,69.05,722.52,371.09,29.73,30.66,6.13,9.96,Caution
718,2026-01-03 11:45:00,80.89,507.22,283.87,28.89,24.09,8.72,9.08,Caution
455,2026-01-02 13:50:00,224.33,144.59,74.57,8.42,26.24,7.28,8.44,Normal
265,2026-01-01 22:00:00,198.24,220.38,109.54,10.24,25.16,7.05,6.12,Normal
76,2026-01-01 06:15:00,178.53,379.59,214.59,11.56,28.91,8.43,8.47,Normal
1887,2026-01-07 13:10:00,-114.07,9.91,12.8,214.68,16.89,5.22,12.65,Severe
445,2026-01-02 13:00:00,340.49,113.2,59.62,8.37,29.19,7.47,6.23,Normal
396,2026-01-02 08:55:00,151.09,278.26,132.34,23.49,29.34,6.58,6.46,Normal
177,2026-01-01 14:40:00,286.42,294.57,197.03,22.57,25.63,8.39,8.18,Normal
1043,2026-01-04 14:50:00,91.89,963.99,536.94,36.96,30.67,8.59,4.46,Caution
1975,2026-01-07 20:30:00,858.62,3436.75,1845.02,211.76,37.75,10.06,13.61,Severe
2037,2026-01-08 01:40:00,862.5,7.45,14.3,473.19,36.12,10.48,1.03,Severe
1724,2026-01-06 23:35:00,-27.06,16.22,3.61,125.99,21.45,9.25,2.44,Warning
1573,2026-01-06 11:00:00,-44.48,1536.78,912.86,122.96,20.85,9.44,2.27,Warning
596,2026-01-03 01:35:00,227.15,498.94,290.87,22.99,26.38,6.66,7.62,Normal
62,2026-01-01 05:05:00,287.29,244.14,128.59,16.02,26.58,7.8,8.15,Normal
1297,2026-01-05 12:00:00,490.87,754.57,426.0,27.91,24.85,6.22,9.36,Caution
873,2026-01-04 00:40:00,481.12,46.64,25.2,32.48,30.74,8.72,9.82,Caution
1700,2026-01-06 21:35:00,644.28,12.24,12.11,90.61,32.86,9.13,10.85,Warning
217,2026-01-01 18:00:00,203.98,289.08,134.25,19.7,28.73,8.23,8.54,Normal
279,2026-01-01 23:10:00,369.07,111.41,61.09,8.68,29.75,6.69,7.99,Normal
1549,2026-01-06 09:00:00,526.9,1916.98,1093.96,68.5,21.03,9.17,3.38,Warning
1393,2026-01-05 20:00:00,28.13,1058.7,623.4,112.54,33.92,9.3,10.0,Warning
37,2026-01-01 03:00:00,174.78,429.61,273.44,22.66,25.26,8.17,8.7,Normal
1729,2026-01-07 00:00:00,-37.19,1625.48,1029.21,60.88,22.12,9.42,10.48,Warning
663,2026-01-03 07:10:00,482.9,40.9,12.51,44.59,30.51,6.34,9.22,Caution
2053,2026-01-08 03:00:00,-245.68,5.17,6.71,329.54,19.3,4.94,14.02,Severe
1647,2026-01-06 17:10:00,5.46,1757.89,840.4,110.96,33.93,9.17,10.99,Warning
978,2026-01-04 09:25:00,66.53,23.39,18.02,31.91,23.98,6.02,9.15,Caution
1791,2026-01-07 05:10:00,823.71,3480.43,1866.18,296.51,37.47,5.13,0.8,Severe
739,2026-01-03 13:30:00,93.08,35.83,16.82,45.28,24.41,9.0,9.37,Caution
192,2026-01-01 15:55:00,345.55,386.6,204.25,20.56,25.35,7.91,6.92,Normal
920,2026-01-04 04:35:00,96.27,23.06,9.6,33.48,31.64,8.79,4.94,Caution
457,2026-01-02 14:00:00,202.81,107.86,71.12,10.12,26.2,7.86,6.68,Normal
1418,2026-01-05 22:05:00,576.5,12.6,3.0,95.11,22.72,5.83,10.51,Warning
676,2026-01-03 08:15:00,67.6,596.37,319.41,28.64,23.65,6.27,4.11,Caution
761,2026-01-03 15:20:00,125.86,973.39,486.72,38.36,31.3,8.6,4.02,Caution
2054,2026-01-08 03:05:00,-184.18,3041.33,1767.93,221.28,16.21,5.38,12.07,Severe
1824,2026-01-07 07:55:00,860.51,2380.28,1252.45,465.28,15.57,4.74,0.6,Severe
729,2026-01-03 12:40:00,131.09,38.78,12.37,33.94,23.1,8.96,4.18,Caution
1873,2026-01-07 12:00:00,777.14,5.53,2.24,379.54,18.51,4.87,13.27,Severe
1400,2026-01-05 20:35:00,605.1,1007.01,592.81,68.36,20.63,9.47,2.6,Warning
413,2026-01-02 10:20:00,222.97,78.79,32.79,18.7,27.73,8.37,7.47,Normal
1099,2026-01-04 19:30:00,83.67,555.36,334.34,42.74,24.45,8.77,9.98,Caution
1517,2026-01-06 06:20:00,525.32,1283.66,771.68,111.57,32.68,9.32,10.24,Warning
1525,2026-01-06 07:00:00,7.23,16.66,9.94,111.02,32.43,9.37,10.53,Warning
826,2026-01-03 20:45:00,97.89,30.06,18.82,30.87,31.54,8.79,9.68,Caution
1707,2026-01-06 22:10:00,-13.09,18.91,14.18,114.97,21.5,9.21,2.55,Warning
617,2026-01-03 03:20:00,322.78,152.52,70.45,18.8,28.92,7.69,7.62,Normal
115,2026-01-01 09:30:00,288.22,93.64,50.9,21.3,25.69,6.64,6.22,Normal
418,2026-01-02 10:45:00,273.87,210.34,118.72,14.45,25.19,6.73,6.32,Normal
2109,2026-01-08 07:40:00,-150.46,5.05,7.7,267.41,37.73,10.14,15.6,Severe
970,2026-01-04 08:45:00,411.5,39.02,19.04,39.28,24.46,8.58,4.64,Caution
605,2026-01-03 02:20:00,351.4,106.4,72.15,3.08,26.01,8.05,7.93,Normal
2113,2026-01-08 08:00:00,852.35,3588.62,1548.05,160.34,36.13,5.12,12.25,Severe
90,2026-01-01 07:25:00,388.84,280.73,115.7,11.39,25.51,7.62,7.61,Normal
849,2026-01-03 22:40:00,448.83,47.06,23.97,38.67,23.78,6.33,9.64,Caution
1920,2026-01-07 15:55:00,652.37,6.28,7.82,386.45,37.55,10.19,1.33,Severe
2112,2026-01-08 07:55:00,693.76,2315.75,1252.16,220.04,19.54,5.03,0.93,Severe
754,2026-01-03 14:45:00,415.09,41.41,26.47,46.83,30.76,6.23,9.43,Caution
499,2026-01-02 17:30:00,210.24,292.28,159.05,5.42,26.79,7.93,8.41,Normal
1277,2026-01-05 10:20:00,101.31,21.75,6.31,28.15,30.91,8.77,9.77,Caution
1326,2026-01-05 14:25:00,-32.82,1621.71,991.76,148.95,33.99,5.62,10.1,Warning
12,2026-01-01 00:55:00,324.08,250.77,127.57,10.14,27.51,6.82,5.61,Normal
397,2026-01-02 09:00:00,331.75,438.83,216.93,4.44,25.29,6.85,5.32,Normal
285,2026-01-01 23:40:00,325.94,141.96,88.65,3.25,25.94,7.34,6.36,Normal
2030,2026-01-08 01:05:00,-235.65,5.61,4.78,432.63,37.12,9.87,0.52,Severe
1067,2026-01-04 16:50:00,432.17,20.73,16.23,39.28,31.58,6.33,9.23,Caution
1192,2026-01-05 03:15:00,143.83,30.91,28.81,43.92,30.92,8.98,9.21,Caution
1441,2026-01-06 00:00:00,-16.89,19.59,5.68,118.07,32.29,9.21,3.74,Warning
1601,2026-01-06 13:20:00,21.14,11.98,7.98,66.97,20.72,9.43,10.14,Warning
1985,2026-01-07 21:20:00,-170.11,7.47,1.94,559.83,16.4,4.66,14.19,Severe
1451,2026-01-06 00:50:00,49.55,1330.9,583.87,103.73,32.42,9.46,3.1,Warning
691,2026-01-03 09:30:00,454.91,47.11,26.32,29.12,31.23,6.42,9.36,Caution
1856,2026-01-07 10:35:00,831.09,8.46,0.0,303.6,34.52,5.27,12.04,Severe
1569,2026-01-06 10:40:00,570.94,1383.29,667.69,73.85,20.75,9.39,2.93,Warning
2091,2026-01-08 06:10:00,824.58,9.16,14.27,282.07,17.29,9.61,0.87,Severe
690,2026-01-03 09:25:00,63.0,604.97,305.36,42.4,30.84,6.07,9.02,Caution
852,2026-01-03 22:55:00,142.54,649.11,378.01,46.01,23.34,8.59,4.78,Caution
1499,2026-01-06 04:50:00,7.13,1920.97,1017.54,65.57,32.16,9.23,3.68,Warning
160,2026-01-01 13:15:00,297.33,211.4,113.72,10.81,25.52,6.89,8.46,Normal
896,2026-01-04 02:35:00,76.07,41.56,21.32,43.53,24.39,8.84,4.6,Caution
1930,2026-01-07 16:45:00,-91.32,4474.3,1988.62,528.2,34.72,5.0,0.74,Severe
258,2026-01-01 21:25:00,392.78,166.48,96.17,13.11,29.65,7.35,7.01,Normal
336,2026-01-02 03:55:00,368.71,124.64,55.82,20.67,29.38,7.26,8.95,Normal
2093,2026-01-08 06:20:00,-77.48,4.4,0.95,160.18,37.56,10.13,14.02,Severe
1040,2026-01-04 14:35:00,477.67,35.21,23.57,33.68,24.67,6.29,4.7,Caution
516,2026-01-02 18:55:00,247.62,288.04,156.8,1.8,28.55,8.21,8.18,Normal
1349,2026-01-05 16:20:00,523.56,17.55,6.28,113.1,33.48,9.2,11.84,Warning
1016,2026-01-04 12:35:00,105.66,49.1,30.81,32.85,24.2,8.61,4.46,Caution
769,2026-01-03 16:00:00,51.22,736.02,423.11,34.35,24.7,6.33,9.85,Caution
1987,2026-01-07 21:30:00,-188.01,3323.15,1824.78,411.32,17.53,4.65,14.42,Severe
762,2026-01-03 15:25:00,466.95,891.43,384.71,27.0,24.38,6.1,9.34,Caution
1247,2026-01-05 07:50:00,404.97,41.82,24.77,27.64,24.54,8.86,9.58,Caution
1204,2026-01-05 04:15:00,422.79,876.49,504.45,41.43,30.63,6.16,9.08,Caution
1674,2026-01-06 19:25:00,46.31,1994.44,1296.78,130.16,33.48,9.5,3.9,Warning
1124,2026-01-04 21:35:00,417.71,679.74,347.49,35.03,31.56,6.17,4.25,Caution
522,2026-01-02 19:25:00,167.4,271.96,164.74,2.94,25.52,8.11,5.54,Normal
23,2026-01-01 01:50:00,337.15,450.86,261.45,22.44,29.96,7.37,8.57,Normal
357,2026-01-02 05:40:00,176.06,236.68,121.03,3.97,27.63,7.33,6.27,Normal
1278,2026-01-05 10:25:00,111.71,766.06,508.65,48.8,23.64,6.45,4.22,Caution
1313,2026-01-05 13:20:00,533.39,15.1,8.65,137.58,33.42,5.76,2.13,Warning
1915,2026-01-07 15:30:00,651.58,6.41,6.9,432.4,17.05,5.25,13.24,Severe
341,2026-01-02 04:20:00,218.01,257.02,150.93,5.36,27.78,7.1,6.34,Normal
432,2026-01-02 11:55:00,304.93,185.57,115.41,8.45,28.76,7.08,8.17,Normal
474,2026-01-02 15:25:00,228.1,130.19,64.09,1.48,25.08,7.05,5.83,Normal
218,2026-01-01 18:05:00,308.89,384.8,206.31,13.76,29.79,6.55,7.84,Normal
912,2026-01-04 03:55:00,127.57,41.07,22.03,38.64,31.8,6.48,9.28,Caution
1228,2026-01-05 06:15:00,441.31,707.52,279.78,27.66,24.92,8.52,9.61,Caution
1817,2026-01-07 07:20:00,-114.67,2.67,0.63,258.47,19.38,10.44,1.05,Severe
1012,2026-01-04 12:15:00,142.82,818.27,397.74,49.87,24.84,6.04,9.79,Caution
958,2026-01-04 07:45:00,406.34,899.62,430.37,42.72,31.55,6.41,9.84,Caution
94,2026-01-01 07:45:00,230.62,159.12,100.65,12.52,29.21,8.06,6.04,Normal
1009,2026-01-04 12:00:00,448.55,762.0,466.31,44.02,30.61,8.91,4.91,Caution
1071,2026-01-04 17:10:00,410.93,41.02,24.78,35.1,24.86,8.98,9.4,Caution
1093,2026-01-04 19:00:00,60.77,945.07,472.78,31.32,31.58,6.27,9.86,Caution
1806,2026-01-07 06:25:00,759.57,2338.41,1096.3,501.56,15.03,10.24,12.98,Severe
1309,2026-01-05 13:00:00,594.66,1390.0,664.48,51.25,20.91,9.19,3.86,Warning
697,2026-01-03 10:00:00,111.27,957.03,564.26,34.52,31.79,8.84,9.95,Caution
2117,2026-01-08 08:20:00,805.46,4809.87,2547.88,223.25,35.34,9.57,0.99,Severe
997,2026-01-04 11:00:00,80.28,587.52,365.04,29.72,30.79,8.62,9.24,Caution
1459,2026-01-06 01:30:00,-7.97,1519.57,796.31,77.44,22.82,9.43,2.39,Warning
154,2026-01-01 12:45:00,296.44,137.97,62.7,17.31,25.3,8.37,5.86,Normal
1100,2026-01-04 19:35:00,110.76,979.48,634.31,45.8,23.02,8.56,4.99,Caution
2111,2026-01-08 07:50:00,656.69,4921.32,3240.07,485.81,18.06,10.11,1.3,Severe
2153,2026-01-08 11:20:00,-247.08,2566.46,1539.9,435.9,17.85,9.99,14.9,Severe
790,2026-01-03 17:45:00,112.52,724.73,371.53,34.84,24.68,8.82,9.74,Caution
581,2026-01-03 00:20:00,321.53,462.39,219.09,11.91,27.87,6.71,5.62,Normal
1471,2026-01-06 02:30:00,648.64,1695.87,1072.23,65.37,21.06,9.24,11.14,Warning
704,2026-01-03 10:35:00,467.9,41.5,29.51,38.09,24.51,8.92,4.51,Caution
1213,2026-01-05 05:00:00,458.05,32.76,24.44,42.53,31.42,6.04,9.96,Caution
1296,2026-01-05 11:55:00,88.25,769.62,420.59,42.58,23.24,8.96,4.7,Caution
2122,2026-01-08 08:45:00,-51.97,2.61,0.0,216.5,37.1,5.18,0.96,Severe
1261,2026-01-05 09:00:00,436.44,725.91,480.89,46.7,23.59,6.11,4.51,Caution
488,2026-01-02 16:35:00,248.98,187.21,105.8,13.45,29.33,7.45,6.55,Normal
1625,2026-01-06 15:20:00,516.4,1085.67,738.99,110.17,33.59,5.59,3.38,Warning
560,2026-01-02 22:35:00,399.03,98.24,45.86,7.51,27.62,7.57,8.4,Normal
1142,2026-01-04 23:05:00,61.15,43.54,24.52,35.65,23.53,6.09,4.62,Caution
1964,2026-01-07 19:35:00,-235.43,3120.8,1595.12,411.66,34.01,10.5,1.16,Severe
1120,2026-01-04 21:15:00,492.1,22.97,12.02,42.06,30.61,6.47,4.47,Caution
802,2026-01-03 18:45:00,110.12,22.39,14.69,30.54,31.98,6.45,9.72,Caution
513,2026-01-02 18:40:00,297.38,439.33,234.53,8.63,28.84,7.5,6.07,Normal
634,2026-01-03 04:45:00,253.4,402.77,254.07,10.99,25.26,7.33,8.73,Normal
1770,2026-01-07 03:25:00,-14.99,1753.56,849.86,146.4,32.09,5.92,11.12,Warning
1665,2026-01-06 18:40:00,524.96,14.97,6.46,57.79,33.65,9.43,10.76,Warning
2035,2026-01-08 01:30:00,-84.29,3748.48,1837.97,590.38,37.7,5.44,12.24,Severe
1762,2026-01-07 02:45:00,37.38,18.27,11.4,148.09,32.76,9.42,10.46,Warning
1151,2026-01-04 23:50:00,490.65,509.58,311.81,37.01,24.31,6.03,4.95,Caution
791,2026-01-03 17:50:00,125.19,44.19,30.39,38.57,23.78,6.21,4.28,Caution
117,2026-01-01 09:40:00,201.7,473.69,285.96,3.9,28.8,7.31,8.09,Normal
1498,2026-01-06 04:45:00,11.61,15.57,7.1,72.73,22.33,9.38,11.68,Warning
741,2026-01-03 13:40:00,100.59,36.76,12.37,29.65,23.3,6.39,9.99,Caution
1925,2026-01-07 16:20:00,-130.16,9.5,3.74,449.22,36.0,4.86,15.48,Severe
1082,2026-01-04 18:05:00,412.08,21.05,0.45,26.12,30.43,8.61,4.9,Caution
1628,2026-01-06 15:35:00,576.29,12.28,0.0,104.09,33.18,9.26,3.87,Warning
831,2026-01-03 21:10:00,122.83,36.75,26.69,43.37,24.45,6.43,4.76,Caution
120,2026-01-01 09:55:00,282.44,291.46,138.87,11.43,27.59,8.05,6.96,Normal
657,2026-01-03 06:40:00,54.0,32.21,15.41,33.2,24.28,8.67,9.4,Caution
1885,2026-01-07 13:00:00,881.48,3.36,0.0,232.55,18.92,9.68,1.34,Severe
2108,2026-01-08 07:35:00,-163.06,3728.18,2074.71,563.66,16.83,9.53,1.32,Severe
636,2026-01-03 04:55:00,223.64,60.26,29.87,15.75,29.31,8.16,7.25,Normal
370,2026-01-02 06:45:00,220.87,308.23,165.1,5.4,27.71,7.01,6.28,Normal
269,2026-01-01 22:20:00,364.22,94.05,52.59,7.62,29.0,8.04,7.41,Normal
656,2026-01-03 06:35:00,149.87,647.27,335.73,29.6,30.67,8.81,9.01,Caution
936,2026-01-04 05:55:00,476.68,27.49,21.87,43.99,31.67,6.07,9.69,Caution
823,2026-01-03 20:30:00,87.68,41.59,26.97,48.68,23.02,6.09,4.06,Caution
867,2026-01-04 00:10:00,61.09,695.64,378.53,26.14,24.54,6.39,9.17,Caution
47,2026-01-01 03:50:00,228.61,120.93,71.76,4.55,26.35,8.03,6.46,Normal
1374,2026-01-05 18:25:00,539.79,1681.29,823.03,65.24,32.32,5.94,3.23,Warning
1945,2026-01-07 18:00:00,-152.91,3016.98,1517.75,429.8,36.17,9.58,0.61,Severe
992,2026-01-04 10:35:00,109.69,904.68,518.16,39.79,23.29,6.09,4.6,Caution
877,2026-01-04 01:00:00,400.26,974.62,504.9,39.32,31.77,6.35,9.12,Caution
774,2026-01-03 16:25:00,122.16,639.99,299.49,46.59,31.69,8.76,4.04,Caution
1220,2026-01-05 05:35:00,425.02,35.86,30.53,36.56,30.93,8.82,9.24,Caution
1127,2026-01-04 21:50:00,129.05,848.26,472.2,46.29,23.85,6.15,4.29,Caution
5,2026-01-01 00:20:00,197.37,108.46,56.98,12.42,26.85,7.15,6.88,Normal
2031,2026-01-08 01:10:00,-109.88,3.37,3.3,186.09,15.49,9.79,15.39,Severe
1004,2026-01-04 11:35:00,89.02,913.72,470.65,26.41,24.83,6.25,4.53,Caution
1899,2026-01-07 14:10:00,859.12,5.11,0.0,556.54,16.08,4.73,1.03,Severe
1962,2026-01-07 19:25:00,733.02,3016.19,1671.82,292.95,15.0,5.11,14.15,Severe
264,2026-01-01 21:55:00,381.92,169.06,69.85,1.95,28.07,6.86,5.06,Normal
1789,2026-01-07 05:00:00,836.31,2209.44,1245.82,470.18,34.74,5.29,1.77,Severe
613,2026-01-03 03:00:00,337.21,350.57,186.53,23.09,26.62,8.38,8.26,Normal
444,2026-01-02 12:55:00,376.13,133.0,85.83,24.36,28.56,7.53,7.02,Normal
1003,2026-01-04 11:30:00,74.38,853.17,438.65,38.93,24.3,8.84,9.62,Caution
1078,2026-01-04 17:45:00,63.32,978.34,507.6,47.29,24.33,8.9,9.89,Caution
838,2026-01-03 21:45:00,102.38,24.07,12.71,41.48,30.39,8.86,4.21,Caution
2039,2026-01-08 01:50:00,-207.21,6.1,2.23,325.21,37.43,10.47,15.45,Severe
1991,2026-01-07 21:50:00,890.65,3.09,6.97,191.69,18.91,4.54,1.77,Severe
305,2026-01-02 01:20:00,284.86,266.62,121.62,14.72,25.8,8.5,5.81,Normal
1366,2026-01-05 17:45:00,8.42,1504.61,793.05,109.95,22.3,9.01,2.2,Warning
1776,2026-01-07 03:55:00,578.21,18.6,12.09,146.81,33.74,5.86,3.49,Warning
314,2026-01-02 02:05:00,359.16,115.62,60.85,6.44,25.48,6.74,5.93,Normal
150,2026-01-01 12:25:00,333.68,304.89,198.71,14.22,28.28,6.94,6.16,Normal
1149,2026-01-04 23:40:00,477.12,21.57,15.2,29.28,30.69,8.93,4.66,Caution
1214,2026-01-05 05:05:00,439.76,48.2,30.73,37.54,31.24,8.61,4.86,Caution
575,2026-01-02 23:50:00,318.79,260.16,131.11,8.76,29.32,8.45,6.21,Normal
1722,2026-01-06 23:25:00,505.59,15.74,12.19,65.55,20.59,9.24,10.18,Warning
1689,2026-01-06 20:40:00,610.92,10.47,10.16,52.83,32.57,5.84,3.85,Warning
51,2026-01-01 04:10:00,369.8,177.76,84.47,21.09,25.55,8.06,8.99,Normal
1771,2026-01-07 03:30:00,19.79,10.95,4.22,136.43,33.59,9.23,10.08,Warning
727,2026-01-03 12:30:00,422.52,21.15,13.5,28.35,23.86,6.25,4.85,Caution
834,2026-01-03 21:25:00,425.89,33.09,9.35,42.25,24.95,8.5,4.92,Caution
1378,2026-01-05 18:45:00,546.96,1022.19,502.17,100.76,33.78,9.48,3.53,Warning
1116,2026-01-04 20:55:00,84.01,30.54,19.57,33.5,30.95,6.21,9.9,Caution
1167,2026-01-05 01:10:00,448.05,46.24,25.28,37.76,31.06,8.85,4.87,Caution
471,2026-01-02 15:10:00,339.51,482.82,290.38,3.04,28.52,7.48,5.31,Normal
